521701;228
651801;238
781901;223
912001;228
1042101;229
1172201;252
1302301;251
1432401;239
1562501;288
1692601;266
1822701;260
1952801;296
2082901;278
2213001;281
2343101;271
2473201;282
2603301;293
2733401;279
2863501;284
2993601;295
3123701;300
3253801;453
3383901;363
3514001;323
3644101;335
3774201;337
3904301;346
1401;270
141501;245
281601;259
421701;249
561801;261
701901;247
842001;235
982101;250
1122201;229
1262301;292
1402401;312
1542501;283
1682601;275
1822701;279
1962801;320
2102901;289
2243001;275
2383101;372
2523201;586
2663301;1219
2803401;349
2943501;647
3083601;366
3223701;315
3363801;655
3503901;321
3644001;312
3784101;303
3924201;329
4064301;449
4204401;314
1501;220
151601;224
301701;231
451801;228
601901;222
752001;223
902101;230
1052201;294
1202301;259
1352401;257
1502501;262
1652601;262
1802701;267
1952801;266
2102901;268
2253001;269
2403101;318
2553201;289
2703301;275
2853401;279
3003501;304
3153601;316
3303701;304
3453801;363
3603901;797
3754001;548
3904101;315
4054201;355
4204301;305
4354401;312
4504501;308
1601;214
161701;231
321801;228
481901;233
642001;230
802101;380
962201;230
1122301;237
1282401;235
1442501;257
1602601;261
1762701;267
1922801;259
2082901;265
2243001;287
2403101;268
2563201;301
2723301;305
2883401;317
3043501;288
3203601;286
3363701;301
3523801;311
3683901;301
3844001;312
4004101;313
4164201;592
4324301;337
4484401;314
4644501;358
4804601;316
1701;227
171801;235
341901;232
512001;233
682101;234
852201;239
1022301;228
1192401;236
1362501;234
1532601;247
1702701;258
1872801;291
2042901;287
2213001;265
2383101;315
2553201;284
2723301;293
2893401;303
3063501;309
3233601;840
3403701;321
3573801;329
3743901;357
3914001;323
4084101;329
4254201;319
4424301;336
4594401;380
4764501;338
4934601;347
5104701;324
1801;279
181901;226
362001;226
542101;224
722201;234
902301;234
1082401;235
1262501;834
1442601;333
1622701;304
1802801;335
1982901;297
2163001;272
2343101;280
2523201;284
2703301;271
2883401;323
3063501;301
3243601;314
3423701;297
3603801;320
3783901;317
3964001;319
4144101;308
4324201;366
4504301;326
4684401;330
4864501;418
5044601;359
5224701;370
5404801;353
1901;221
192001;246
382101;230
572201;278
762301;264
952401;265
1142501;258
1332601;243
1522701;245
1712801;269
1902901;299
2093001;296
2283101;278
2473201;275
2663301;291
2853401;304
3043501;319
3233601;303
3423701;333
3613801;321
3803901;326
3994001;334
4184101;335
4374201;326
4564301;325
4754401;405
4944501;382
5134601;347
5324701;325
5514801;604
5704901;332
2001;219
202101;245
402201;234
602301;231
802401;227
1002501;234
1202601;245
1402701;298
1602801;264
1802901;252
2003001;321
2203101;292
2403201;285
2603301;312
2803401;307
3003501;300
3203601;298
3403701;315
3603801;317
3803901;324
4004001;330
4204101;324
4404201;328
4604301;562
4804401;380
5004501;352
5204601;343
5404701;333
5604801;339
5804901;330
6005001;322
2101;226
212201;245
422301;230
632401;224
842501;238
1052601;245
1262701;408
1472801;291
1682901;291
1893001;306
2103101;295
2313201;290
2523301;328
2733401;327
2943501;297
3153601;318
3363701;314
3573801;326
3783901;325
3994001;334
4204101;891
4414201;340
4624301;343
4834401;335
5044501;699
5254601;326
5464701;383
5674801;331
5884901;331
6095001;327
6305101;327
2201;306
222301;429
442401;254
662501;245
882601;261
1102701;244
1322801;369
1542901;262
1763001;258
1983101;259
2203201;285
2423301;275
2643401;354
2863501;319
3083601;655
3303701;551
3523801;352
3743901;780
3964001;326
4184101;339
4404201;340
4624301;341
4844401;337
5064501;325
5284601;321
5504701;323
5724801;338
5944901;326
6165001;358
6385101;348
6605201;336
2301;217
232401;236
462501;489
692601;318
922701;392
1152801;357
1382901;392
1613001;336
1843101;280
2073201;293
2303301;317
2533401;337
2763501;332
2993601;381
3223701;295
3453801;312
3683901;315
3914001;345
4144101;324
4374201;496
4604301;344
4834401;338
5064501;346
5294601;339
5524701;350
5754801;339
5984901;740
6215001;403
6445101;346
6675201;345
6905301;373
2401;221
242501;250
482601;231
722701;247
962801;231
1202901;296
1443001;298
1683101;292
1923201;285
2163301;319
2403401;296
2643501;341
2883601;326
3123701;805
3363801;337
3603901;323
3844001;333
4084101;350
4324201;345
4564301;346
4804401;346
5044501;374
5284601;333
5524701;330
5764801;325
6004901;350
6245001;364
6485101;354
6725201;357
6965301;354
7205401;341
2501;224
252601;248
502701;231
752801;252
1002901;252
1253001;260
1503101;261
1753201;475
2003301;274
2253401;285
2503501;339
2753601;330
3003701;902
3253801;430
3503901;403
3754001;767
4004101;338
4254201;324
4504301;353
4754401;347
5004501;325
5254601;343
5504701;538
5754801;327
6004901;327
6255001;346
6505101;339
6755201;343
7005301;553
7255401;363
7505501;386
2601;251
262701;245
522801;253
782901;256
1043001;244
1303101;261
1563201;262
1823301;482
2083401;283
2343501;298
2603601;325
2863701;325
3123801;335
3383901;355
3644001;338
3904101;338
4164201;333
4424301;324
4684401;356
4944501;351
5204601;338
5464701;504
5724801;438
5984901;349
6245001;347
6505101;342
6765201;339
7025301;514
7285401;352
7545501;366
7805601;349
2701;230
272801;253
542901;256
813001;249
1083101;248
1353201;412
1623301;266
1893401;281
2163501;286
2433601;313
2703701;306
2973801;386
3243901;389
3514001;397
3784101;329
4054201;350
4324301;353
4594401;330
4864501;340
5134601;359
5404701;337
5674801;368
5944901;340
6215001;348
6485101;377
6755201;352
7025301;371
7295401;388
7565501;615
7835601;390
8105701;482
2801;230
282901;530
563001;288
843101;246
1123201;249
1403301;275
1683401;345
1963501;304
2243601;307
2523701;505
2803801;385
3083901;353
3364001;359
3644101;332
3924201;351
4204301;405
4484401;341
4764501;351
5044601;356
5324701;356
5604801;550
5884901;384
6165001;356
6445101;364
6725201;365
7005301;355
7285401;354
7565501;355
7845601;345
8125701;361
8405801;507
2901;281
293001;283
583101;254
873201;254
1163301;259
1453401;284
1743501;527
2033601;316
2323701;297
2613801;322
2903901;371
3194001;638
3484101;357
3774201;362
4064301;368
4354401;354
4644501;353
4934601;346
5224701;346
5514801;340
5804901;351
6095001;352
6385101;408
6675201;351
6965301;331
7255401;370
7545501;383
7835601;404
8125701;380
8415801;354
8705901;371
3001;223
303101;233
603201;238
903301;296
1203401;250
1503501;261
1803601;279
2103701;328
2403801;312
2703901;326
3004001;319
3304101;343
3604201;324
3904301;340
4204401;327
4504501;350
4804601;357
5104701;629
5404801;381
5704901;420
6005001;718
6305101;356
6605201;356
6905301;366
7205401;367
7505501;381
7805601;364
8105701;592
8405801;356
8705901;344
9006001;363
