Size;Time[ns];Method
63317;122600;removeAt
63316;290300;removeAt
63315;171200;removeAt
63314;349100;removeAt
63313;54800;removeAt
63312;977300;removeAt
63311;26800;removeAt
63310;27200;removeAt
63309;274200;removeAt
63308;170000;removeAt
63307;70400;removeAt
63306;389400;removeAt
63305;198800;removeAt
63304;154100;removeAt
63303;163700;removeAt
63302;222700;removeAt
63301;124000;removeAt
63300;224700;removeAt
63299;237000;removeAt
63298;873700;removeAt
63297;202900;removeAt
63296;38900;removeAt
63295;276400;removeAt
63294;92300;removeAt
63293;107900;removeAt
63292;73600;removeAt
63291;44000;removeAt
63290;313000;removeAt
63289;266800;removeAt
63288;235800;removeAt
63287;48900;removeAt
63286;331800;removeAt
63285;268000;removeAt
63284;221600;removeAt
63283;152700;removeAt
63282;4500;removeAt
63281;337700;removeAt
63280;201400;removeAt
63279;227100;removeAt
63278;426500;removeAt
63277;625500;removeAt
63276;386800;removeAt
63275;276100;removeAt
63274;128500;removeAt
63273;196800;removeAt
63272;416500;removeAt
63271;293400;removeAt
63270;270100;removeAt
63269;125000;removeAt
63268;308600;removeAt
63267;236900;removeAt
63266;226100;removeAt
63265;138800;removeAt
63264;287900;removeAt
63263;450200;removeAt
63262;133600;removeAt
63261;482400;removeAt
63260;278700;removeAt
63259;137200;removeAt
63258;330300;removeAt
63257;1026800;removeAt
63256;361900;removeAt
63255;163200;removeAt
63254;24100;removeAt
63253;184600;removeAt
63252;59300;removeAt
63251;222500;removeAt
63250;214000;removeAt
63249;281500;removeAt
63248;329200;removeAt
63247;295500;removeAt
63246;102800;removeAt
63245;957900;removeAt
63244;366500;removeAt
63243;123600;removeAt
63242;347500;removeAt
63241;261700;removeAt
63240;213300;removeAt
63239;177200;removeAt
63238;151400;removeAt
63237;181300;removeAt
63236;19500;removeAt
63235;301300;removeAt
63234;168800;removeAt
63233;282400;removeAt
63232;233700;removeAt
63231;12000;removeAt
63230;43200;removeAt
63229;317200;removeAt
63228;33400;removeAt
63227;202200;removeAt
63226;253300;removeAt
63225;345900;removeAt
63224;276400;removeAt
63223;240900;removeAt
63222;243700;removeAt
63221;5600;removeAt
63220;396700;removeAt
63219;103400;removeAt
63218;600400;removeAt
63217;430700;removeAt
63216;218400;removeAt
63215;274700;removeAt
63214;345700;removeAt
63213;50200;removeAt
63212;125000;removeAt
63211;84300;removeAt
63210;248800;removeAt
63209;132200;removeAt
63208;95600;removeAt
63207;300100;removeAt
63206;200600;removeAt
63205;219600;removeAt
63204;257400;removeAt
63203;89000;removeAt
63202;114600;removeAt
63201;223900;removeAt
63200;80200;removeAt
63199;927400;removeAt
63198;21500;removeAt
63197;50900;removeAt
63196;176600;removeAt
63195;307600;removeAt
63194;272900;removeAt
63193;288500;removeAt
63192;132300;removeAt
63191;194100;removeAt
63190;59200;removeAt
63189;73700;removeAt
63188;51400;removeAt
63187;72700;removeAt
63186;32200;removeAt
63185;201100;removeAt
63184;872900;removeAt
63183;125100;removeAt
63182;155100;removeAt
63181;314600;removeAt
63180;95600;removeAt
63179;289700;removeAt
63178;62800;removeAt
63177;108600;removeAt
63176;47200;removeAt
63175;174700;removeAt
63174;161900;removeAt
63173;266400;removeAt
63172;149100;removeAt
63171;284000;removeAt
63170;125200;removeAt
63169;115100;removeAt
63168;112200;removeAt
63167;44000;removeAt
63166;47100;removeAt
63165;229400;removeAt
63164;158500;removeAt
63163;294700;removeAt
63162;272400;removeAt
63161;303400;removeAt
63160;379400;removeAt
63159;283800;removeAt
63158;279600;removeAt
63157;139000;removeAt
63156;251000;removeAt
63155;273000;removeAt
63154;157600;removeAt
63153;38700;removeAt
63152;115200;removeAt
63151;51200;removeAt
63150;568800;removeAt
63149;484400;removeAt
63148;377000;removeAt
63147;369100;removeAt
63146;281100;removeAt
63145;433300;removeAt
63144;408000;removeAt
63143;251100;removeAt
63142;427300;removeAt
63141;140000;removeAt
63140;266500;removeAt
63139;330100;removeAt
63138;57900;removeAt
63137;304900;removeAt
63136;71000;removeAt
63135;74500;removeAt
63134;301300;removeAt
63133;179400;removeAt
63132;38400;removeAt
63131;241400;removeAt
63130;381900;removeAt
63129;193800;removeAt
63128;42600;removeAt
63127;210300;removeAt
63126;113800;removeAt
63125;141300;removeAt
63124;316600;removeAt
63123;169800;removeAt
63122;301700;removeAt
63121;336900;removeAt
63120;1010700;removeAt
63119;117900;removeAt
63118;81100;removeAt
63117;363900;removeAt
63116;212600;removeAt
63115;237400;removeAt
63114;34700;removeAt
63113;268500;removeAt
63112;287400;removeAt
63111;16400;removeAt
63110;166900;removeAt
63109;291400;removeAt
63108;226400;removeAt
63107;231800;removeAt
63106;365400;removeAt
63105;205700;removeAt
63104;261900;removeAt
63103;220500;removeAt
63102;8100;removeAt
63101;176000;removeAt
63100;60900;removeAt
63099;1055100;removeAt
63098;91700;removeAt
63097;505100;removeAt
63096;171900;removeAt
63095;373200;removeAt
63094;167900;removeAt
63093;227300;removeAt
63092;502900;removeAt
63091;470800;removeAt
63090;295400;removeAt
63089;221700;removeAt
63088;49900;removeAt
63087;134500;removeAt
63086;226700;removeAt
63085;395400;removeAt
63084;69100;removeAt
63083;106000;removeAt
63082;25000;removeAt
63081;107800;removeAt
63080;71900;removeAt
63079;357500;removeAt
63078;284700;removeAt
63077;198200;removeAt
63076;220800;removeAt
63075;185600;removeAt
63074;145000;removeAt
63073;153200;removeAt
63072;41100;removeAt
63071;25900;removeAt
63070;115900;removeAt
63069;313100;removeAt
63068;273900;removeAt
63067;13800;removeAt
63066;299400;removeAt
63065;233600;removeAt
63064;276700;removeAt
63063;67100;removeAt
63062;88400;removeAt
63061;331900;removeAt
63060;958600;removeAt
63059;179000;removeAt
63058;390000;removeAt
63057;89800;removeAt
63056;116400;removeAt
63055;146700;removeAt
63054;195000;removeAt
63053;133800;removeAt
63052;304100;removeAt
63051;35300;removeAt
63050;357500;removeAt
63049;132000;removeAt
63048;251800;removeAt
63047;334400;removeAt
63046;74600;removeAt
63045;264400;removeAt
63044;257200;removeAt
63043;197200;removeAt
63042;223300;removeAt
63041;313800;removeAt
63040;113300;removeAt
63039;10300;removeAt
63038;224800;removeAt
63037;117600;removeAt
63036;141800;removeAt
63035;144500;removeAt
63034;173100;removeAt
63033;245200;removeAt
63032;196300;removeAt
63031;156400;removeAt
63030;118100;removeAt
63029;277500;removeAt
63028;7800;removeAt
63027;270300;removeAt
63026;928100;removeAt
63025;311500;removeAt
63024;286300;removeAt
63023;932200;removeAt
63022;375900;removeAt
63021;134500;removeAt
63020;150200;removeAt
63019;1002800;removeAt
63018;713600;removeAt
63017;80300;removeAt
63016;666200;removeAt
63015;93200;removeAt
63014;271500;removeAt
63013;555500;removeAt
63012;147900;removeAt
63011;83100;removeAt
63010;88700;removeAt
63009;315500;removeAt
63008;211200;removeAt
63007;154300;removeAt
63006;157800;removeAt
63005;53300;removeAt
63004;133100;removeAt
63003;76600;removeAt
63002;289600;removeAt
63001;282500;removeAt
63000;598200;removeAt
62999;6400;removeAt
62998;758300;removeAt
62997;471200;removeAt
62996;548600;removeAt
62995;141600;removeAt
62994;319500;removeAt
62993;516400;removeAt
62992;187200;removeAt
62991;80200;removeAt
62990;7900;removeAt
62989;366000;removeAt
62988;995200;removeAt
62987;164300;removeAt
62986;376500;removeAt
62985;227100;removeAt
62984;281100;removeAt
62983;265600;removeAt
62982;191300;removeAt
62981;126600;removeAt
62980;257800;removeAt
62979;233400;removeAt
62978;186600;removeAt
62977;230300;removeAt
62976;241000;removeAt
62975;55700;removeAt
62974;219200;removeAt
62973;8300;removeAt
62972;11400;removeAt
62971;1064900;removeAt
62970;394400;removeAt
62969;109900;removeAt
62968;360400;removeAt
62967;839000;removeAt
62966;59500;removeAt
62965;123000;removeAt
62964;333800;removeAt
62963;250900;removeAt
62962;253700;removeAt
62961;366200;removeAt
62960;36400;removeAt
62959;256900;removeAt
62958;191700;removeAt
62957;212600;removeAt
62956;360200;removeAt
62955;753200;removeAt
62954;276100;removeAt
62953;353400;removeAt
62952;5100;removeAt
62951;99500;removeAt
62950;188000;removeAt
62949;192400;removeAt
62948;18700;removeAt
62947;76700;removeAt
62946;401000;removeAt
62945;128300;removeAt
62944;427800;removeAt
62943;184100;removeAt
62942;278200;removeAt
62941;96400;removeAt
62940;309800;removeAt
62939;36700;removeAt
62938;111300;removeAt
62937;181500;removeAt
62936;201300;removeAt
62935;281600;removeAt
62934;232300;removeAt
62933;189600;removeAt
62932;161000;removeAt
62931;116100;removeAt
62930;220700;removeAt
62929;157500;removeAt
62928;437900;removeAt
62927;165000;removeAt
62926;215300;removeAt
62925;211400;removeAt
62924;73100;removeAt
62923;152700;removeAt
62922;146700;removeAt
62921;406900;removeAt
62920;43100;removeAt
62919;395300;removeAt
62918;10700;removeAt
62917;227000;removeAt
62916;218500;removeAt
62915;8000;removeAt
62914;393600;removeAt
62913;86100;removeAt
62912;79300;removeAt
62911;218000;removeAt
62910;285100;removeAt
62909;204000;removeAt
62908;74200;removeAt
62907;19100;removeAt
62906;48700;removeAt
62905;82100;removeAt
62904;210600;removeAt
62903;92400;removeAt
62902;271000;removeAt
62901;292100;removeAt
62900;55700;removeAt
62899;380200;removeAt
62898;663900;removeAt
62897;205000;removeAt
62896;124000;removeAt
62895;19300;removeAt
62894;231900;removeAt
62893;593400;removeAt
62892;485800;removeAt
62891;177500;removeAt
62890;60700;removeAt
62889;282600;removeAt
62888;218000;removeAt
62887;278800;removeAt
62886;1024700;removeAt
62885;37000;removeAt
62884;275200;removeAt
62883;236900;removeAt
62882;371800;removeAt
62881;137700;removeAt
62880;315100;removeAt
62879;98800;removeAt
62878;52100;removeAt
62877;31100;removeAt
62876;130800;removeAt
62875;7400;removeAt
62874;218400;removeAt
62873;900;removeAt
62872;280500;removeAt
62871;409900;removeAt
62870;220100;removeAt
62869;144300;removeAt
62868;247500;removeAt
62867;171400;removeAt
62866;232200;removeAt
62865;4100;removeAt
62864;166000;removeAt
62863;247900;removeAt
62862;318700;removeAt
62861;40800;removeAt
62860;147000;removeAt
62859;191100;removeAt
62858;202500;removeAt
62857;160200;removeAt
62856;257800;removeAt
62855;106200;removeAt
62854;244800;removeAt
62853;98500;removeAt
62852;155800;removeAt
62851;418600;removeAt
62850;53100;removeAt
62849;31500;removeAt
62848;218700;removeAt
62847;345100;removeAt
62846;330000;removeAt
62845;260600;removeAt
62844;321800;removeAt
62843;251300;removeAt
62842;44800;removeAt
62841;344400;removeAt
62840;202300;removeAt
62839;329500;removeAt
62838;322800;removeAt
62837;118300;removeAt
62836;87100;removeAt
62835;454000;removeAt
62834;14700;removeAt
62833;581900;removeAt
62832;375800;removeAt
62831;347000;removeAt
62830;1038200;removeAt
62829;60200;removeAt
62828;198800;removeAt
62827;187800;removeAt
62826;198200;removeAt
62825;65300;removeAt
62824;376000;removeAt
62823;949700;removeAt
62822;417800;removeAt
62821;261200;removeAt
62820;93700;removeAt
62819;206800;removeAt
62818;100500;removeAt
62817;139400;removeAt
62816;282300;removeAt
62815;116600;removeAt
62814;192400;removeAt
62813;203900;removeAt
62812;330500;removeAt
62811;27600;removeAt
62810;128000;removeAt
62809;230600;removeAt
62808;320900;removeAt
62807;123800;removeAt
62806;153400;removeAt
62805;57700;removeAt
62804;222400;removeAt
62803;357400;removeAt
62802;52300;removeAt
62801;63400;removeAt
62800;96200;removeAt
62799;212800;removeAt
62798;249900;removeAt
62797;192900;removeAt
62796;219500;removeAt
62795;288100;removeAt
62794;245300;removeAt
62793;301900;removeAt
62792;229200;removeAt
62791;258900;removeAt
62790;24300;removeAt
62789;189100;removeAt
62788;73600;removeAt
62787;166100;removeAt
62786;166600;removeAt
62785;231700;removeAt
62784;70000;removeAt
62783;313000;removeAt
62782;276000;removeAt
62781;151200;removeAt
62780;4000;removeAt
62779;395000;removeAt
62778;338900;removeAt
62777;286600;removeAt
62776;55700;removeAt
62775;146900;removeAt
62774;23000;removeAt
62773;134600;removeAt
62772;724700;removeAt
62771;245700;removeAt
62770;117200;removeAt
62769;254200;removeAt
62768;276100;removeAt
62767;307100;removeAt
62766;979800;removeAt
62765;94700;removeAt
62764;535200;removeAt
62763;125100;removeAt
62762;815800;removeAt
62761;252500;removeAt
62760;180900;removeAt
62759;921800;removeAt
62758;825100;removeAt
62757;321000;removeAt
62756;463600;removeAt
62755;56200;removeAt
62754;128200;removeAt
62753;282800;removeAt
62752;77800;removeAt
62751;90600;removeAt
62750;107300;removeAt
62749;181200;removeAt
62748;200900;removeAt
62747;152600;removeAt
62746;33500;removeAt
62745;100800;removeAt
62744;142400;removeAt
62743;180100;removeAt
62742;433800;removeAt
62741;283000;removeAt
62740;82300;removeAt
62739;325700;removeAt
62738;169700;removeAt
62737;96400;removeAt
62736;446500;removeAt
62735;292400;removeAt
62734;404400;removeAt
62733;363000;removeAt
62732;699400;removeAt
62731;239600;removeAt
62730;1185000;removeAt
62729;371100;removeAt
62728;900800;removeAt
62727;110900;removeAt
62726;24400;removeAt
62725;770600;removeAt
62724;1046100;removeAt
62723;1365200;removeAt
62722;83800;removeAt
62721;161000;removeAt
62720;1074600;removeAt
62719;1245400;removeAt
62718;38600;removeAt
62717;463500;removeAt
62716;573500;removeAt
62715;25200;removeAt
62714;335500;removeAt
62713;33700;removeAt
62712;589500;removeAt
62711;238600;removeAt
62710;223200;removeAt
62709;319700;removeAt
62708;221500;removeAt
62707;560400;removeAt
62706;741800;removeAt
62705;701000;removeAt
62704;557900;removeAt
62703;572400;removeAt
62702;83700;removeAt
62701;507800;removeAt
62700;69600;removeAt
62699;449600;removeAt
62698;326000;removeAt
62697;164600;removeAt
62696;354000;removeAt
62695;98700;removeAt
62694;29400;removeAt
62693;23000;removeAt
62692;106500;removeAt
62691;248200;removeAt
62690;136900;removeAt
62689;315700;removeAt
62688;298400;removeAt
62687;295300;removeAt
62686;219800;removeAt
62685;394700;removeAt
62684;6800;removeAt
62683;70700;removeAt
62682;16800;removeAt
62681;1332900;removeAt
62680;1307300;removeAt
62679;45500;removeAt
62678;788100;removeAt
62677;1017500;removeAt
62676;272300;removeAt
62675;165800;removeAt
62674;330500;removeAt
62673;275000;removeAt
62672;65500;removeAt
62671;478200;removeAt
62670;457100;removeAt
62669;138700;removeAt
62668;20300;removeAt
62667;125500;removeAt
62666;346100;removeAt
62665;196700;removeAt
62664;106600;removeAt
62663;373700;removeAt
62662;171400;removeAt
62661;85000;removeAt
62660;322900;removeAt
62659;351600;removeAt
62658;114900;removeAt
62657;22700;removeAt
62656;141500;removeAt
62655;375200;removeAt
62654;270400;removeAt
62653;982300;removeAt
62652;483400;removeAt
62651;67900;removeAt
62650;369200;removeAt
62649;139000;removeAt
62648;185500;removeAt
62647;388400;removeAt
62646;212600;removeAt
62645;39100;removeAt
62644;302300;removeAt
62643;302300;removeAt
62642;110500;removeAt
62641;85800;removeAt
62640;209800;removeAt
62639;192200;removeAt
62638;117600;removeAt
62637;22500;removeAt
62636;137800;removeAt
62635;210700;removeAt
62634;87800;removeAt
62633;368800;removeAt
62632;271600;removeAt
62631;265100;removeAt
62630;691000;removeAt
62629;460000;removeAt
62628;310100;removeAt
62627;984400;removeAt
62626;232300;removeAt
62625;474300;removeAt
62624;314000;removeAt
62623;144200;removeAt
62622;366700;removeAt
62621;157800;removeAt
62620;261600;removeAt
62619;143200;removeAt
62618;171900;removeAt
62617;137200;removeAt
62616;280200;removeAt
62615;268600;removeAt
62614;301900;removeAt
62613;324700;removeAt
62612;270100;removeAt
62611;260700;removeAt
62610;152000;removeAt
62609;290800;removeAt
62608;108300;removeAt
62607;241600;removeAt
62606;437000;removeAt
62605;239800;removeAt
62604;153200;removeAt
62603;351600;removeAt
62602;177800;removeAt
62601;199200;removeAt
62600;377000;removeAt
62599;158700;removeAt
62598;328800;removeAt
62597;297400;removeAt
62596;168900;removeAt
62595;5500;removeAt
62594;138700;removeAt
62593;312100;removeAt
62592;344800;removeAt
62591;153400;removeAt
62590;98800;removeAt
62589;271100;removeAt
62588;296700;removeAt
62587;143200;removeAt
62586;225400;removeAt
62585;330400;removeAt
62584;47100;removeAt
62583;91400;removeAt
62582;62000;removeAt
62581;220000;removeAt
62580;278400;removeAt
62579;176900;removeAt
62578;197500;removeAt
62577;365100;removeAt
62576;211400;removeAt
62575;384000;removeAt
62574;39600;removeAt
62573;359600;removeAt
62572;23900;removeAt
62571;134900;removeAt
62570;335600;removeAt
62569;355500;removeAt
62568;79700;removeAt
62567;69000;removeAt
62566;72700;removeAt
62565;823900;removeAt
62564;113800;removeAt
62563;235500;removeAt
62562;116800;removeAt
62561;295100;removeAt
62560;628100;removeAt
62559;329000;removeAt
62558;67900;removeAt
62557;60600;removeAt
62556;152900;removeAt
62555;116900;removeAt
62554;213700;removeAt
62553;202300;removeAt
62552;227500;removeAt
62551;12000;removeAt
62550;291400;removeAt
62549;53200;removeAt
62548;220100;removeAt
62547;324300;removeAt
62546;218400;removeAt
62545;403000;removeAt
62544;328100;removeAt
62543;260000;removeAt
62542;205900;removeAt
62541;54500;removeAt
62540;354700;removeAt
62539;63600;removeAt
62538;30700;removeAt
62537;356000;removeAt
62536;84400;removeAt
62535;108000;removeAt
62534;68900;removeAt
62533;102700;removeAt
62532;64700;removeAt
62531;150400;removeAt
62530;216100;removeAt
62529;299100;removeAt
62528;310400;removeAt
62527;999300;removeAt
62526;260800;removeAt
62525;207100;removeAt
62524;57200;removeAt
62523;321400;removeAt
62522;52000;removeAt
62521;29300;removeAt
62520;209700;removeAt
62519;18700;removeAt
62518;52300;removeAt
62517;380700;removeAt
62516;185200;removeAt
62515;44400;removeAt
62514;358700;removeAt
62513;186500;removeAt
62512;112400;removeAt
62511;4500;removeAt
62510;157400;removeAt
62509;288200;removeAt
62508;149600;removeAt
62507;144800;removeAt
62506;21300;removeAt
62505;295200;removeAt
62504;916900;removeAt
62503;380100;removeAt
62502;521100;removeAt
62501;242000;removeAt
62500;376900;removeAt
62499;93600;removeAt
62498;335100;removeAt
62497;71300;removeAt
62496;287900;removeAt
62495;288700;removeAt
62494;43000;removeAt
62493;688900;removeAt
62492;74100;removeAt
62491;21700;removeAt
62490;255800;removeAt
62489;153100;removeAt
62488;450300;removeAt
62487;288800;removeAt
62486;169500;removeAt
62485;317700;removeAt
62484;76600;removeAt
62483;14800;removeAt
62482;218100;removeAt
62481;254600;removeAt
62480;161500;removeAt
62479;155900;removeAt
62478;184000;removeAt
62477;7900;removeAt
62476;96200;removeAt
62475;120700;removeAt
62474;5000;removeAt
62473;731300;removeAt
62472;261100;removeAt
62471;35600;removeAt
62470;57400;removeAt
62469;249500;removeAt
62468;483000;removeAt
62467;17800;removeAt
62466;54000;removeAt
62465;118300;removeAt
62464;222000;removeAt
62463;152500;removeAt
62462;227500;removeAt
62461;128100;removeAt
62460;46200;removeAt
62459;268700;removeAt
62458;332300;removeAt
62457;150200;removeAt
62456;66600;removeAt
62455;14200;removeAt
62454;76100;removeAt
62453;39000;removeAt
62452;651000;removeAt
62451;385300;removeAt
62450;330900;removeAt
62449;71600;removeAt
62448;108300;removeAt
62447;102400;removeAt
62446;399300;removeAt
62445;573800;removeAt
62444;114400;removeAt
62443;359500;removeAt
62442;351300;removeAt
62441;365600;removeAt
62440;292800;removeAt
62439;281800;removeAt
62438;118300;removeAt
62437;109800;removeAt
62436;110900;removeAt
62435;144300;removeAt
62434;115400;removeAt
62433;10000;removeAt
62432;255800;removeAt
62431;452300;removeAt
62430;262200;removeAt
62429;495700;removeAt
62428;35400;removeAt
62427;472900;removeAt
62426;965700;removeAt
62425;331900;removeAt
62424;126900;removeAt
62423;199800;removeAt
62422;234900;removeAt
62421;297000;removeAt
62420;247700;removeAt
62419;170600;removeAt
62418;256900;removeAt
62417;91500;removeAt
62416;181200;removeAt
62415;306400;removeAt
62414;214300;removeAt
62413;31600;removeAt
62412;393100;removeAt
62411;183600;removeAt
62410;299200;removeAt
62409;93300;removeAt
62408;234400;removeAt
62407;235900;removeAt
62406;243100;removeAt
62405;252000;removeAt
62404;302700;removeAt
62403;69500;removeAt
62402;158400;removeAt
62401;338600;removeAt
62400;267000;removeAt
62399;71200;removeAt
62398;327400;removeAt
62397;9500;removeAt
62396;274200;removeAt
62395;21500;removeAt
62394;369200;removeAt
62393;51700;removeAt
62392;223700;removeAt
62391;326100;removeAt
62390;40800;removeAt
62389;964400;removeAt
62388;139200;removeAt
62387;406800;removeAt
62386;176300;removeAt
62385;186600;removeAt
62384;2700;removeAt
62383;130900;removeAt
62382;192400;removeAt
62381;130700;removeAt
62380;310700;removeAt
62379;419000;removeAt
62378;248600;removeAt
62377;130400;removeAt
62376;329300;removeAt
62375;355300;removeAt
62374;260000;removeAt
62373;107600;removeAt
62372;336000;removeAt
62371;4100;removeAt
62370;36800;removeAt
62369;354500;removeAt
62368;45900;removeAt
62367;277600;removeAt
62366;24500;removeAt
62365;190300;removeAt
62364;39700;removeAt
62363;268900;removeAt
62362;369400;removeAt
62361;204000;removeAt
62360;28600;removeAt
62359;295900;removeAt
62358;408700;removeAt
62357;297900;removeAt
62356;333400;removeAt
62355;40000;removeAt
62354;36900;removeAt
62353;29000;removeAt
62352;204500;removeAt
62351;73800;removeAt
62350;195800;removeAt
62349;79200;removeAt
62348;211400;removeAt
62347;288200;removeAt
62346;328300;removeAt
62345;1002000;removeAt
62344;324900;removeAt
62343;165800;removeAt
62342;23900;removeAt
62341;115800;removeAt
62340;255400;removeAt
62339;377200;removeAt
62338;227100;removeAt
62337;274400;removeAt
62336;272200;removeAt
62335;14700;removeAt
62334;59800;removeAt
62333;206600;removeAt
62332;364200;removeAt
62331;48000;removeAt
62330;224500;removeAt
62329;289500;removeAt
62328;87200;removeAt
62327;33700;removeAt
62326;244900;removeAt
62325;167200;removeAt
62324;186900;removeAt
62323;116300;removeAt
62322;13600;removeAt
62321;282500;removeAt
62320;6000;removeAt
62319;335700;removeAt
62318;309000;removeAt
62317;271300;removeAt
62316;375100;removeAt
62315;287000;removeAt
62314;86000;removeAt
62313;185000;removeAt
62312;337800;removeAt
62311;89000;removeAt
62310;227800;removeAt
62309;160600;removeAt
62308;212800;removeAt
62307;135000;removeAt
62306;181000;removeAt
62305;57900;removeAt
62304;298000;removeAt
62303;248300;removeAt
62302;232800;removeAt
62301;277900;removeAt
62300;101900;removeAt
62299;272600;removeAt
62298;170600;removeAt
62297;172300;removeAt
62296;496800;removeAt
62295;209700;removeAt
62294;132800;removeAt
62293;606300;removeAt
62292;708700;removeAt
62291;121200;removeAt
62290;72000;removeAt
62289;273200;removeAt
62288;38600;removeAt
62287;183000;removeAt
62286;42300;removeAt
62285;111300;removeAt
62284;150700;removeAt
62283;123900;removeAt
62282;103500;removeAt
62281;244700;removeAt
62280;204600;removeAt
62279;45300;removeAt
62278;216300;removeAt
62277;180200;removeAt
62276;231700;removeAt
62275;142400;removeAt
62274;605300;removeAt
62273;150600;removeAt
62272;47300;removeAt
62271;249100;removeAt
62270;133500;removeAt
62269;282600;removeAt
62268;306500;removeAt
62267;1017400;removeAt
62266;72700;removeAt
62265;249900;removeAt
62264;261800;removeAt
62263;171800;removeAt
62262;208200;removeAt
62261;137400;removeAt
62260;176800;removeAt
62259;82100;removeAt
62258;393600;removeAt
62257;140300;removeAt
62256;315100;removeAt
62255;205700;removeAt
62254;254800;removeAt
62253;406800;removeAt
62252;285600;removeAt
62251;150100;removeAt
62250;8700;removeAt
62249;274100;removeAt
62248;125200;removeAt
62247;110100;removeAt
62246;315200;removeAt
62245;125300;removeAt
62244;114700;removeAt
62243;185400;removeAt
62242;250700;removeAt
62241;77500;removeAt
62240;29400;removeAt
62239;301200;removeAt
62238;331700;removeAt
62237;266800;removeAt
62236;217200;removeAt
62235;66300;removeAt
62234;34100;removeAt
62233;314200;removeAt
62232;133000;removeAt
62231;320300;removeAt
62230;170700;removeAt
62229;317400;removeAt
62228;406900;removeAt
62227;1076000;removeAt
62226;118900;removeAt
62225;72000;removeAt
62224;381900;removeAt
62223;56100;removeAt
62222;55700;removeAt
62221;76700;removeAt
62220;179500;removeAt
62219;121200;removeAt
62218;14000;removeAt
62217;237800;removeAt
62216;187200;removeAt
62215;165200;removeAt
62214;311000;removeAt
62213;790600;removeAt
62212;338600;removeAt
62211;299300;removeAt
62210;308700;removeAt
62209;54100;removeAt
62208;183000;removeAt
62207;197500;removeAt
62206;47500;removeAt
62205;167900;removeAt
62204;101000;removeAt
62203;385400;removeAt
62202;563500;removeAt
62201;43700;removeAt
62200;165700;removeAt
62199;204200;removeAt
62198;228100;removeAt
62197;250600;removeAt
62196;107300;removeAt
62195;315000;removeAt
62194;111200;removeAt
62193;274800;removeAt
62192;402800;removeAt
62191;360800;removeAt
62190;313600;removeAt
62189;479900;removeAt
62188;72000;removeAt
62187;314400;removeAt
62186;140300;removeAt
62185;170000;removeAt
62184;271000;removeAt
62183;287100;removeAt
62182;56600;removeAt
62181;57300;removeAt
62180;50000;removeAt
62179;216100;removeAt
62178;368200;removeAt
62177;34200;removeAt
62176;229700;removeAt
62175;231700;removeAt
62174;240000;removeAt
62173;60700;removeAt
62172;375700;removeAt
62171;64000;removeAt
62170;22600;removeAt
62169;9500;removeAt
62168;312500;removeAt
62167;353400;removeAt
62166;28700;removeAt
62165;262700;removeAt
62164;220400;removeAt
62163;170400;removeAt
62162;96800;removeAt
62161;64300;removeAt
62160;374500;removeAt
62159;524300;removeAt
62158;182700;removeAt
62157;570600;removeAt
62156;262400;removeAt
62155;664300;removeAt
62154;191600;removeAt
62153;60700;removeAt
62152;43100;removeAt
62151;480600;removeAt
62150;161800;removeAt
62149;364300;removeAt
62148;326000;removeAt
62147;16100;removeAt
62146;114700;removeAt
62145;189800;removeAt
62144;92900;removeAt
62143;183800;removeAt
62142;114900;removeAt
62141;242200;removeAt
62140;170700;removeAt
62139;303500;removeAt
62138;72400;removeAt
62137;249500;removeAt
62136;398300;removeAt
62135;369000;removeAt
62134;210300;removeAt
62133;69500;removeAt
62132;398300;removeAt
62131;65500;removeAt
62130;177400;removeAt
62129;82200;removeAt
62128;312000;removeAt
62127;274200;removeAt
62126;10000;removeAt
62125;277600;removeAt
62124;119700;removeAt
62123;295700;removeAt
62122;159800;removeAt
62121;3400;removeAt
62120;185300;removeAt
62119;81500;removeAt
62118;127300;removeAt
62117;272800;removeAt
62116;33600;removeAt
62115;277700;removeAt
62114;211200;removeAt
62113;86200;removeAt
62112;293500;removeAt
62111;274100;removeAt
62110;247300;removeAt
62109;10800;removeAt
62108;250900;removeAt
62107;319600;removeAt
62106;240100;removeAt
62105;185400;removeAt
62104;310000;removeAt
62103;50800;removeAt
62102;6400;removeAt
62101;51200;removeAt
62100;68300;removeAt
62099;294900;removeAt
62098;302200;removeAt
62097;1400;removeAt
62096;62600;removeAt
62095;148100;removeAt
62094;210200;removeAt
62093;42600;removeAt
62092;335100;removeAt
62091;45100;removeAt
62090;287800;removeAt
62089;333300;removeAt
62088;411800;removeAt
62087;158500;removeAt
62086;129100;removeAt
62085;698500;removeAt
62084;27500;removeAt
62083;465500;removeAt
62082;638300;removeAt
62081;451000;removeAt
62080;1084200;removeAt
62079;580200;removeAt
62078;341500;removeAt
62077;60600;removeAt
62076;116000;removeAt
62075;552600;removeAt
62074;48100;removeAt
62073;246600;removeAt
62072;338300;removeAt
62071;163600;removeAt
62070;63500;removeAt
62069;496600;removeAt
62068;269400;removeAt
62067;278200;removeAt
62066;364600;removeAt
62065;116400;removeAt
62064;26500;removeAt
62063;273400;removeAt
62062;74700;removeAt
62061;1300;removeAt
62060;48300;removeAt
62059;775600;removeAt
62058;232700;removeAt
62057;560200;removeAt
62056;93700;removeAt
62055;147300;removeAt
62054;44600;removeAt
62053;380400;removeAt
62052;70000;removeAt
62051;39000;removeAt
62050;302300;removeAt
62049;1014900;removeAt
