Size;Time[ns];Method
50195;300;at
50196;300;at
50197;300;at
50198;300;at
50199;300;at
50200;300;at
50201;300;at
50202;300;at
50203;300;at
50204;400;at
50205;300;at
50206;300;at
50207;300;at
50208;300;at
50209;400;at
50210;300;at
50211;400;at
50212;300;at
50213;300;at
50214;300;at
50215;300;at
50216;300;at
50217;300;at
50218;300;at
50219;300;at
50220;400;at
50221;300;at
50222;300;at
50223;300;at
50224;400;at
50225;300;at
50226;300;at
50227;300;at
50228;400;at
50229;300;at
50230;300;at
50231;300;at
50232;300;at
50233;400;at
50234;300;at
50235;300;at
50236;400;at
50237;400;at
50238;300;at
50239;400;at
50240;300;at
50241;400;at
50242;300;at
50243;300;at
50244;400;at
50245;300;at
50246;400;at
50247;400;at
50248;400;at
50249;300;at
50250;400;at
50251;300;at
50252;300;at
50253;300;at
50254;300;at
50255;300;at
50256;300;at
50257;400;at
50258;300;at
50259;300;at
50260;700;at
50261;400;at
50262;300;at
50263;300;at
50264;400;at
50265;400;at
50266;300;at
50267;300;at
50268;300;at
50269;300;at
50270;300;at
50271;300;at
50272;300;at
50273;300;at
50274;300;at
50275;300;at
50276;300;at
50277;300;at
50278;400;at
50279;400;at
50280;300;at
50281;400;at
50282;300;at
50283;400;at
50284;300;at
50285;300;at
50286;900;at
50287;400;at
50288;18200;at
50289;400;at
50290;600;at
50291;300;at
50292;400;at
50293;400;at
50294;400;at
50295;400;at
50296;400;at
50297;500;at
50298;400;at
50299;400;at
50300;300;at
50301;400;at
50302;300;at
50303;300;at
50304;300;at
50305;400;at
50306;300;at
50307;400;at
50308;300;at
50309;400;at
50310;300;at
50311;300;at
50312;300;at
50313;400;at
50314;300;at
50315;300;at
50316;300;at
50317;400;at
50318;400;at
50319;300;at
50320;300;at
50321;400;at
50322;400;at
50323;300;at
50324;300;at
50325;400;at
50326;300;at
50327;300;at
50328;300;at
50329;400;at
50330;300;at
50331;300;at
50332;400;at
50333;300;at
50334;400;at
50335;400;at
50336;300;at
50337;300;at
50338;400;at
50339;300;at
50340;300;at
50341;300;at
50342;300;at
50343;300;at
50344;300;at
50345;300;at
50346;400;at
50347;300;at
50348;300;at
50349;300;at
50350;300;at
50351;300;at
50352;400;at
50353;300;at
50354;300;at
50355;300;at
50356;400;at
50357;300;at
50358;300;at
50359;300;at
50360;300;at
50361;300;at
50362;300;at
50363;300;at
50364;300;at
50365;300;at
50366;300;at
50367;300;at
50368;300;at
50369;400;at
50370;300;at
50371;300;at
50372;300;at
50373;300;at
50374;400;at
50375;300;at
50376;300;at
50377;300;at
50378;300;at
50379;300;at
50380;300;at
50381;300;at
50382;300;at
50383;300;at
50384;300;at
50385;300;at
50386;300;at
50387;300;at
50388;300;at
50389;300;at
50390;300;at
50391;300;at
50392;300;at
50393;300;at
50394;300;at
50395;400;at
50396;300;at
50397;300;at
50398;400;at
50399;300;at
50400;300;at
50401;300;at
50402;300;at
50403;300;at
50404;300;at
50405;300;at
50406;400;at
50407;300;at
50408;300;at
50409;300;at
50410;300;at
50411;400;at
50412;300;at
50413;300;at
50414;300;at
50415;300;at
50416;400;at
50417;300;at
50418;400;at
50419;300;at
50420;300;at
50421;300;at
50422;300;at
50423;300;at
50424;300;at
50425;300;at
50426;300;at
50427;300;at
50428;300;at
50429;300;at
50430;400;at
50431;300;at
50432;300;at
50433;300;at
50434;300;at
50435;300;at
50436;300;at
50437;300;at
50438;300;at
50439;300;at
50440;300;at
50441;300;at
50442;400;at
50443;300;at
50444;300;at
50445;400;at
50446;300;at
50447;300;at
50448;300;at
50449;300;at
50450;300;at
50451;400;at
50452;300;at
50453;300;at
50454;400;at
50455;300;at
50456;400;at
50457;300;at
50458;300;at
50459;300;at
50460;300;at
50461;300;at
50462;300;at
50463;300;at
50464;300;at
50465;300;at
50466;300;at
50467;400;at
50468;300;at
50469;300;at
50470;300;at
50471;300;at
50472;300;at
50473;300;at
50474;300;at
50475;300;at
50476;300;at
50477;300;at
50478;300;at
50479;300;at
50480;300;at
50481;300;at
50482;300;at
50483;400;at
50484;400;at
50485;300;at
50486;400;at
50487;400;at
50488;300;at
50489;300;at
50490;300;at
50491;300;at
50492;300;at
50493;300;at
50494;300;at
50495;300;at
50496;400;at
50497;400;at
50498;300;at
50499;300;at
50500;300;at
50501;300;at
50502;300;at
50503;300;at
50504;400;at
50505;300;at
50506;300;at
50507;300;at
50508;400;at
50509;300;at
50510;300;at
50511;300;at
50512;300;at
50513;300;at
50514;300;at
50515;300;at
50516;300;at
50517;300;at
50518;300;at
50519;300;at
50520;400;at
50521;300;at
50522;300;at
50523;300;at
50524;300;at
50525;300;at
50526;300;at
50527;300;at
50528;300;at
50529;300;at
50530;300;at
50531;300;at
50532;400;at
50533;300;at
50534;300;at
50535;300;at
50536;300;at
50537;300;at
50538;300;at
50539;300;at
50540;300;at
50541;300;at
50542;400;at
50543;300;at
50544;300;at
50545;400;at
50546;300;at
50547;300;at
50548;300;at
50549;300;at
50550;300;at
50551;300;at
50552;300;at
50553;300;at
50554;300;at
50555;300;at
50556;300;at
50557;300;at
50558;300;at
50559;300;at
50560;300;at
50561;400;at
50562;300;at
50563;300;at
50564;400;at
50565;300;at
50566;300;at
50567;300;at
50568;300;at
50569;300;at
50570;300;at
50571;300;at
50572;400;at
50573;300;at
50574;300;at
50575;400;at
50576;400;at
50577;300;at
50578;300;at
50579;300;at
50580;300;at
50581;300;at
50582;300;at
50583;400;at
50584;300;at
50585;300;at
50586;300;at
50587;300;at
50588;300;at
50589;300;at
50590;300;at
50591;400;at
50592;300;at
50593;400;at
50594;300;at
50595;300;at
50596;300;at
50597;300;at
50598;300;at
50599;300;at
50600;300;at
50601;300;at
50602;300;at
50603;300;at
50604;300;at
50605;300;at
50606;300;at
50607;300;at
50608;300;at
50609;300;at
50610;300;at
50611;300;at
50612;300;at
50613;300;at
50614;400;at
50615;300;at
50616;300;at
50617;300;at
50618;400;at
50619;300;at
50620;300;at
50621;300;at
50622;300;at
50623;400;at
50624;300;at
50625;300;at
50626;300;at
50627;300;at
50628;300;at
50629;300;at
50630;300;at
50631;300;at
50632;300;at
50633;300;at
50634;300;at
50635;300;at
50636;300;at
50637;300;at
50638;300;at
50639;300;at
50640;400;at
50641;300;at
50642;300;at
50643;300;at
50644;300;at
50645;300;at
50646;300;at
50647;300;at
50648;300;at
50649;400;at
50650;300;at
50651;300;at
50652;300;at
50653;300;at
50654;300;at
50655;300;at
50656;300;at
50657;300;at
50658;300;at
50659;300;at
50660;300;at
50661;400;at
50662;300;at
50663;300;at
50664;300;at
50665;300;at
50666;300;at
50667;300;at
50668;300;at
50669;300;at
50670;300;at
50671;300;at
50672;300;at
50673;300;at
50674;300;at
50675;300;at
50676;300;at
50677;300;at
50678;300;at
50679;300;at
50680;300;at
50681;300;at
50682;300;at
50683;300;at
50684;300;at
50685;300;at
50686;300;at
50687;300;at
50688;300;at
50689;300;at
50690;300;at
50691;300;at
50692;300;at
50693;300;at
50694;300;at
50695;300;at
50696;300;at
50697;300;at
50698;300;at
50699;300;at
50700;300;at
50701;300;at
50702;300;at
50703;300;at
50704;300;at
50705;300;at
50706;300;at
50707;300;at
50708;300;at
50709;400;at
50710;300;at
50711;300;at
50712;300;at
50713;400;at
50714;300;at
50715;300;at
50716;300;at
50717;300;at
50718;300;at
50719;300;at
50720;300;at
50721;300;at
50722;300;at
50723;300;at
50724;300;at
50725;300;at
50726;300;at
50727;300;at
50728;400;at
50729;400;at
50730;300;at
50731;400;at
50732;300;at
50733;300;at
50734;400;at
50735;300;at
50736;300;at
50737;300;at
50738;300;at
50739;300;at
50740;300;at
50741;300;at
50742;300;at
50743;300;at
50744;300;at
50745;400;at
50746;300;at
50747;300;at
50748;300;at
50749;300;at
50750;300;at
50751;300;at
50752;300;at
50753;300;at
50754;300;at
50755;300;at
50756;300;at
50757;300;at
50758;300;at
50759;300;at
50760;300;at
50761;400;at
50762;400;at
50763;300;at
50764;300;at
50765;300;at
50766;300;at
50767;300;at
50768;300;at
50769;300;at
50770;300;at
50771;300;at
50772;300;at
50773;300;at
50774;400;at
50775;300;at
50776;300;at
50777;300;at
50778;300;at
50779;300;at
50780;300;at
50781;300;at
50782;300;at
50783;400;at
50784;300;at
50785;300;at
50786;400;at
50787;300;at
50788;300;at
50789;300;at
50790;300;at
50791;400;at
50792;400;at
50793;300;at
50794;300;at
50795;400;at
50796;300;at
50797;400;at
50798;300;at
50799;300;at
50800;300;at
50801;400;at
50802;300;at
50803;300;at
50804;300;at
50805;300;at
50806;300;at
50807;300;at
50808;300;at
50809;300;at
50810;300;at
50811;300;at
50812;300;at
50813;300;at
50814;300;at
50815;300;at
50816;300;at
50817;300;at
50818;300;at
50819;300;at
50820;300;at
50821;300;at
50822;300;at
50823;300;at
50824;300;at
50825;300;at
50826;300;at
50827;300;at
50828;400;at
50829;300;at
50830;300;at
50831;300;at
50832;300;at
50833;300;at
50834;300;at
50835;400;at
50836;300;at
50837;300;at
50838;300;at
50839;300;at
50840;300;at
50841;300;at
50842;300;at
50843;300;at
50844;300;at
50845;300;at
50846;300;at
50847;300;at
50848;300;at
50849;300;at
50850;300;at
50851;300;at
50852;400;at
50853;300;at
50854;300;at
50855;300;at
50856;300;at
50857;300;at
50858;300;at
50859;300;at
50860;300;at
50861;300;at
50862;300;at
50863;300;at
50864;400;at
50865;300;at
50866;300;at
50867;400;at
50868;300;at
50869;300;at
50870;300;at
50871;300;at
50872;300;at
50873;300;at
50874;300;at
50875;300;at
50876;300;at
50877;300;at
50878;300;at
50879;300;at
50880;300;at
50881;300;at
50882;400;at
50883;300;at
50884;400;at
50885;300;at
50886;300;at
50887;300;at
50888;300;at
50889;300;at
50890;300;at
50891;400;at
50892;300;at
50893;300;at
50894;300;at
50895;300;at
50896;300;at
50897;300;at
50898;300;at
50899;300;at
50900;300;at
50901;300;at
50902;300;at
50903;300;at
50904;300;at
50905;300;at
50906;300;at
50907;300;at
50908;300;at
50909;300;at
50910;300;at
50911;300;at
50912;300;at
50913;300;at
50914;400;at
50915;300;at
50916;300;at
50917;300;at
50918;300;at
50919;300;at
50920;300;at
50921;300;at
50922;300;at
50923;300;at
50924;300;at
50925;300;at
50926;300;at
50927;400;at
50928;300;at
50929;300;at
50930;300;at
50931;300;at
50932;400;at
50933;400;at
50934;400;at
50935;300;at
50936;300;at
50937;400;at
50938;300;at
50939;300;at
50940;300;at
50941;300;at
50942;400;at
50943;300;at
50944;300;at
50945;300;at
50946;300;at
50947;300;at
50948;300;at
50949;300;at
50950;300;at
50951;300;at
50952;300;at
50953;300;at
50954;300;at
50955;300;at
50956;300;at
50957;300;at
50958;300;at
50959;300;at
50960;300;at
50961;300;at
50962;300;at
50963;300;at
50964;300;at
50965;300;at
50966;300;at
50967;300;at
50968;300;at
50969;300;at
50970;300;at
50971;300;at
50972;400;at
50973;300;at
50974;300;at
50975;300;at
50976;300;at
50977;300;at
50978;300;at
50979;300;at
50980;300;at
50981;400;at
50982;300;at
50983;300;at
50984;300;at
50985;300;at
50986;300;at
50987;300;at
50988;300;at
50989;300;at
50990;300;at
50991;300;at
50992;300;at
50993;300;at
50994;300;at
50995;300;at
50996;300;at
50997;300;at
50998;300;at
50999;300;at
51000;300;at
51001;300;at
51002;300;at
51003;300;at
51004;300;at
51005;300;at
51006;300;at
51007;300;at
51008;300;at
51009;300;at
51010;300;at
51011;300;at
51012;300;at
51013;300;at
51014;300;at
51015;400;at
51016;300;at
51017;300;at
51018;300;at
51019;300;at
51020;300;at
51021;300;at
51022;300;at
51023;300;at
51024;300;at
51025;300;at
51026;300;at
51027;300;at
51028;300;at
51029;300;at
51030;400;at
51031;300;at
51032;300;at
51033;300;at
51034;300;at
51035;300;at
51036;300;at
51037;300;at
51038;300;at
51039;300;at
51040;300;at
51041;300;at
51042;300;at
51043;300;at
51044;300;at
51045;300;at
51046;300;at
51047;300;at
51048;300;at
51049;300;at
51050;300;at
51051;300;at
51052;300;at
51053;300;at
51054;400;at
51055;300;at
51056;300;at
51057;300;at
51058;300;at
51059;300;at
51060;300;at
51061;600;at
51062;400;at
51063;300;at
51064;300;at
51065;300;at
51066;300;at
51067;300;at
51068;300;at
51069;300;at
51070;300;at
51071;300;at
51072;300;at
51073;300;at
51074;300;at
51075;300;at
51076;300;at
51077;300;at
51078;300;at
51079;300;at
51080;300;at
51081;300;at
51082;300;at
51083;300;at
51084;300;at
51085;300;at
51086;300;at
51087;300;at
51088;300;at
51089;300;at
51090;300;at
51091;300;at
51092;300;at
51093;300;at
51094;300;at
51095;300;at
51096;300;at
51097;300;at
51098;300;at
51099;300;at
51100;300;at
51101;300;at
51102;400;at
51103;300;at
51104;300;at
51105;300;at
51106;300;at
51107;400;at
51108;300;at
51109;400;at
51110;300;at
51111;400;at
51112;900;at
51113;400;at
51114;400;at
51115;400;at
51116;400;at
51117;400;at
51118;400;at
51119;400;at
51120;500;at
51121;400;at
51122;900;at
51123;600;at
51124;600;at
51125;600;at
51126;600;at
51127;700;at
51128;600;at
51129;500;at
51130;600;at
51131;900;at
51132;700;at
51133;500;at
51134;900;at
51135;1400;at
51136;1300;at
51137;800;at
51138;400;at
51139;400;at
51140;300;at
51141;400;at
51142;300;at
51143;300;at
51144;300;at
51145;300;at
51146;300;at
51147;300;at
51148;300;at
51149;400;at
51150;300;at
51151;300;at
51152;400;at
51153;400;at
51154;300;at
51155;300;at
51156;300;at
51157;400;at
51158;400;at
51159;300;at
51160;400;at
51161;400;at
51162;400;at
51163;300;at
51164;800;at
51165;300;at
51166;400;at
51167;300;at
51168;300;at
51169;300;at
51170;300;at
51171;300;at
51172;300;at
51173;400;at
51174;300;at
51175;300;at
51176;300;at
51177;300;at
51178;300;at
51179;300;at
51180;300;at
51181;300;at
51182;300;at
51183;400;at
51184;300;at
51185;300;at
51186;300;at
51187;400;at
51188;300;at
51189;400;at
51190;400;at
51191;300;at
51192;300;at
51193;300;at
51194;300;at
51195;300;at
51196;400;at
51197;300;at
51198;300;at
51199;300;at
51200;300;at
51201;300;at
51202;300;at
51203;300;at
51204;300;at
51205;300;at
51206;300;at
51207;400;at
51208;300;at
51209;300;at
51210;300;at
51211;400;at
51212;300;at
51213;300;at
51214;300;at
51215;300;at
51216;300;at
51217;300;at
51218;300;at
51219;300;at
51220;300;at
51221;300;at
51222;300;at
51223;300;at
51224;300;at
51225;300;at
51226;300;at
51227;300;at
51228;300;at
51229;300;at
51230;300;at
51231;400;at
51232;300;at
51233;300;at
51234;300;at
51235;300;at
51236;300;at
51237;300;at
51238;300;at
51239;300;at
51240;300;at
51241;300;at
51242;300;at
51243;300;at
51244;400;at
51245;400;at
51246;300;at
51247;400;at
51248;300;at
51249;400;at
51250;300;at
51251;300;at
51252;400;at
51253;300;at
51254;300;at
51255;300;at
51256;300;at
51257;300;at
51258;300;at
51259;300;at
51260;400;at
51261;400;at
51262;300;at
51263;300;at
51264;300;at
51265;400;at
51266;300;at
51267;300;at
51268;400;at
51269;300;at
51270;300;at
51271;300;at
51272;300;at
51273;300;at
51274;400;at
51275;300;at
51276;400;at
51277;300;at
51278;300;at
51279;400;at
51280;300;at
51281;300;at
51282;300;at
51283;300;at
51284;300;at
51285;300;at
51286;400;at
51287;300;at
51288;300;at
51289;400;at
51290;300;at
51291;400;at
51292;300;at
51293;300;at
51294;300;at
51295;300;at
51296;300;at
51297;300;at
51298;300;at
51299;300;at
51300;300;at
51301;400;at
51302;400;at
51303;300;at
51304;300;at
51305;300;at
51306;300;at
51307;300;at
51308;300;at
51309;300;at
51310;300;at
51311;300;at
51312;300;at
51313;300;at
51314;300;at
51315;300;at
51316;400;at
51317;300;at
51318;400;at
51319;300;at
51320;300;at
51321;300;at
51322;300;at
51323;300;at
51324;300;at
51325;300;at
51326;300;at
51327;400;at
51328;300;at
51329;400;at
51330;300;at
51331;400;at
51332;300;at
51333;300;at
51334;300;at
51335;300;at
51336;300;at
51337;400;at
51338;400;at
51339;300;at
51340;300;at
51341;300;at
51342;300;at
51343;300;at
51344;300;at
51345;400;at
51346;300;at
51347;300;at
51348;300;at
51349;300;at
51350;300;at
51351;300;at
51352;300;at
51353;400;at
51354;300;at
51355;300;at
51356;300;at
51357;300;at
51358;400;at
51359;300;at
51360;300;at
51361;300;at
51362;300;at
51363;300;at
51364;300;at
51365;300;at
51366;300;at
51367;400;at
51368;300;at
51369;300;at
51370;400;at
51371;400;at
51372;300;at
51373;300;at
51374;300;at
51375;300;at
51376;300;at
51377;400;at
51378;400;at
51379;300;at
51380;400;at
51381;300;at
51382;300;at
51383;300;at
51384;300;at
51385;300;at
51386;400;at
51387;300;at
51388;300;at
51389;300;at
51390;300;at
51391;300;at
51392;300;at
51393;300;at
51394;300;at
51395;300;at
51396;300;at
51397;300;at
51398;300;at
51399;300;at
51400;300;at
51401;300;at
51402;300;at
51403;300;at
51404;300;at
51405;300;at
51406;300;at
51407;300;at
51408;300;at
51409;300;at
51410;300;at
51411;300;at
51412;300;at
51413;300;at
51414;300;at
51415;300;at
51416;300;at
51417;300;at
51418;300;at
51419;300;at
51420;300;at
51421;300;at
51422;400;at
51423;300;at
51424;400;at
51425;400;at
51426;300;at
51427;400;at
51428;300;at
51429;300;at
51430;300;at
51431;400;at
51432;300;at
51433;400;at
51434;300;at
51435;300;at
51436;300;at
51437;300;at
51438;300;at
51439;400;at
51440;300;at
51441;300;at
51442;300;at
51443;400;at
51444;300;at
51445;400;at
51446;300;at
51447;300;at
51448;300;at
51449;300;at
51450;300;at
51451;300;at
51452;300;at
51453;300;at
51454;300;at
51455;300;at
51456;300;at
51457;300;at
51458;300;at
51459;300;at
51460;300;at
51461;300;at
51462;300;at
51463;300;at
51464;300;at
51465;300;at
51466;300;at
51467;300;at
51468;300;at
51469;300;at
51470;400;at
51471;300;at
51472;300;at
51473;400;at
51474;300;at
51475;300;at
51476;400;at
51477;300;at
51478;300;at
51479;300;at
51480;300;at
51481;400;at
51482;300;at
51483;300;at
51484;300;at
51485;300;at
51486;300;at
51487;300;at
51488;300;at
51489;300;at
51490;300;at
51491;300;at
51492;300;at
51493;300;at
51494;400;at
51495;300;at
51496;300;at
51497;300;at
51498;300;at
51499;300;at
51500;300;at
51501;300;at
51502;300;at
51503;300;at
51504;300;at
51505;300;at
51506;300;at
51507;300;at
51508;300;at
51509;400;at
51510;300;at
51511;300;at
51512;300;at
51513;300;at
51514;300;at
51515;300;at
51516;400;at
51517;400;at
51518;300;at
51519;300;at
51520;300;at
51521;300;at
51522;400;at
51523;300;at
51524;300;at
51525;300;at
51526;300;at
51527;300;at
51528;300;at
51529;300;at
51530;300;at
51531;300;at
51532;300;at
51533;300;at
51534;400;at
51535;300;at
51536;300;at
51537;400;at
51538;300;at
51539;300;at
51540;400;at
51541;300;at
51542;300;at
51543;400;at
51544;300;at
51545;300;at
51546;300;at
51547;300;at
51548;300;at
51549;300;at
51550;400;at
51551;300;at
51552;300;at
51553;300;at
51554;300;at
51555;300;at
51556;400;at
51557;300;at
51558;300;at
51559;300;at
51560;300;at
51561;300;at
51562;400;at
51563;400;at
51564;300;at
51565;300;at
51566;300;at
51567;400;at
51568;300;at
51569;300;at
51570;300;at
51571;300;at
51572;300;at
51573;300;at
51574;300;at
51575;300;at
51576;300;at
51577;400;at
51578;400;at
51579;300;at
51580;300;at
51581;300;at
51582;300;at
51583;300;at
51584;300;at
51585;300;at
51586;300;at
51587;300;at
51588;300;at
51589;300;at
51590;300;at
51591;400;at
51592;300;at
51593;300;at
51594;300;at
51595;400;at
51596;400;at
51597;300;at
51598;400;at
51599;300;at
51600;300;at
51601;300;at
51602;300;at
51603;300;at
51604;400;at
51605;300;at
51606;300;at
51607;300;at
51608;300;at
51609;300;at
51610;300;at
51611;300;at
51612;400;at
51613;300;at
51614;300;at
51615;300;at
51616;300;at
51617;400;at
51618;400;at
51619;300;at
51620;400;at
51621;300;at
51622;300;at
51623;300;at
51624;300;at
51625;300;at
51626;300;at
51627;400;at
51628;300;at
51629;300;at
51630;300;at
51631;300;at
51632;300;at
51633;300;at
51634;400;at
51635;300;at
51636;300;at
51637;400;at
51638;300;at
51639;400;at
51640;300;at
51641;300;at
51642;300;at
51643;300;at
51644;300;at
51645;300;at
51646;400;at
51647;300;at
51648;300;at
51649;300;at
51650;300;at
51651;300;at
51652;300;at
51653;300;at
51654;300;at
51655;400;at
51656;300;at
51657;300;at
51658;400;at
51659;400;at
51660;300;at
51661;300;at
51662;400;at
51663;400;at
51664;300;at
51665;300;at
51666;400;at
51667;300;at
51668;300;at
51669;300;at
51670;300;at
51671;300;at
51672;300;at
51673;300;at
51674;300;at
51675;300;at
51676;300;at
51677;300;at
51678;300;at
51679;300;at
51680;300;at
51681;300;at
51682;300;at
51683;300;at
51684;400;at
51685;400;at
51686;400;at
51687;300;at
51688;300;at
51689;300;at
51690;300;at
51691;300;at
51692;300;at
51693;400;at
51694;300;at
51695;300;at
51696;300;at
51697;300;at
51698;300;at
51699;300;at
51700;300;at
51701;300;at
51702;300;at
51703;300;at
51704;300;at
51705;400;at
51706;300;at
51707;400;at
51708;300;at
51709;300;at
51710;400;at
51711;400;at
51712;300;at
51713;300;at
51714;300;at
51715;300;at
51716;300;at
51717;300;at
51718;300;at
51719;300;at
51720;300;at
51721;300;at
51722;300;at
51723;400;at
51724;300;at
51725;300;at
51726;300;at
51727;300;at
51728;300;at
51729;300;at
51730;300;at
51731;400;at
51732;300;at
51733;300;at
51734;300;at
51735;400;at
51736;300;at
51737;300;at
51738;300;at
51739;300;at
51740;300;at
51741;300;at
51742;300;at
51743;300;at
51744;300;at
51745;300;at
51746;300;at
51747;300;at
51748;300;at
51749;300;at
51750;300;at
51751;300;at
51752;300;at
51753;300;at
51754;300;at
51755;300;at
51756;300;at
51757;300;at
51758;300;at
51759;300;at
51760;400;at
51761;300;at
51762;300;at
51763;300;at
51764;300;at
51765;300;at
51766;400;at
51767;300;at
51768;300;at
51769;300;at
51770;300;at
51771;300;at
51772;400;at
51773;300;at
51774;400;at
51775;300;at
51776;300;at
51777;300;at
51778;300;at
51779;400;at
51780;300;at
51781;300;at
51782;300;at
51783;400;at
51784;300;at
51785;300;at
51786;300;at
51787;300;at
51788;300;at
51789;300;at
51790;300;at
51791;300;at
51792;300;at
51793;400;at
51794;300;at
51795;300;at
51796;300;at
51797;300;at
51798;400;at
51799;300;at
51800;300;at
51801;400;at
51802;300;at
51803;300;at
51804;400;at
51805;400;at
51806;300;at
51807;400;at
51808;300;at
51809;300;at
51810;400;at
51811;300;at
51812;300;at
51813;300;at
51814;300;at
51815;300;at
51816;300;at
51817;300;at
51818;400;at
51819;400;at
51820;300;at
51821;300;at
51822;400;at
51823;300;at
51824;300;at
51825;300;at
51826;600;at
51827;1100;at
51828;400;at
51829;300;at
51830;300;at
51831;300;at
51832;300;at
51833;400;at
51834;400;at
51835;300;at
51836;300;at
51837;300;at
51838;300;at
51839;300;at
51840;300;at
51841;300;at
51842;400;at
51843;300;at
51844;300;at
51845;300;at
51846;300;at
51847;300;at
51848;300;at
51849;300;at
51850;400;at
51851;300;at
51852;300;at
51853;300;at
51854;300;at
51855;300;at
51856;300;at
51857;300;at
51858;300;at
51859;300;at
51860;300;at
51861;300;at
51862;300;at
51863;300;at
51864;400;at
51865;300;at
51866;400;at
51867;300;at
51868;300;at
51869;400;at
51870;400;at
51871;300;at
51872;300;at
51873;300;at
51874;300;at
51875;300;at
51876;300;at
51877;400;at
51878;300;at
51879;300;at
51880;300;at
51881;300;at
51882;300;at
51883;300;at
51884;300;at
51885;400;at
51886;300;at
51887;300;at
51888;300;at
51889;300;at
51890;300;at
51891;400;at
51892;300;at
51893;300;at
51894;300;at
51895;300;at
51896;400;at
51897;300;at
51898;300;at
51899;300;at
51900;300;at
51901;300;at
51902;300;at
51903;300;at
51904;300;at
51905;300;at
51906;300;at
51907;300;at
51908;300;at
51909;300;at
51910;300;at
51911;400;at
51912;300;at
51913;300;at
51914;300;at
51915;300;at
51916;400;at
51917;300;at
51918;400;at
51919;300;at
51920;400;at
51921;400;at
51922;400;at
51923;300;at
51924;300;at
51925;400;at
51926;300;at
51927;400;at
51928;300;at
51929;400;at
51930;300;at
51931;300;at
51932;300;at
51933;300;at
51934;600;at
51935;400;at
51936;300;at
51937;300;at
51938;300;at
51939;300;at
51940;300;at
51941;300;at
51942;300;at
51943;400;at
51944;300;at
51945;300;at
51946;300;at
51947;300;at
51948;300;at
51949;300;at
51950;300;at
51951;400;at
51952;300;at
51953;300;at
51954;300;at
51955;300;at
51956;300;at
51957;300;at
51958;300;at
51959;300;at
51960;300;at
51961;400;at
51962;300;at
51963;16300;at
51964;300;at
51965;300;at
51966;400;at
51967;400;at
51968;300;at
51969;300;at
51970;300;at
51971;300;at
51972;300;at
51973;300;at
51974;300;at
51975;400;at
51976;300;at
51977;300;at
51978;300;at
51979;300;at
51980;400;at
51981;300;at
51982;300;at
51983;300;at
51984;400;at
51985;300;at
51986;300;at
51987;300;at
51988;300;at
51989;300;at
51990;300;at
51991;300;at
51992;300;at
51993;300;at
51994;300;at
51995;400;at
51996;300;at
51997;300;at
51998;300;at
51999;300;at
52000;300;at
52001;300;at
52002;300;at
52003;300;at
52004;300;at
52005;400;at
52006;400;at
52007;300;at
52008;300;at
52009;300;at
52010;300;at
52011;300;at
52012;400;at
52013;400;at
52014;300;at
52015;300;at
52016;300;at
52017;300;at
52018;300;at
52019;300;at
52020;400;at
52021;300;at
52022;300;at
52023;300;at
52024;300;at
52025;300;at
52026;300;at
52027;400;at
52028;300;at
52029;300;at
52030;300;at
52031;300;at
52032;300;at
52033;300;at
52034;300;at
52035;300;at
52036;300;at
52037;300;at
52038;300;at
52039;300;at
52040;300;at
52041;400;at
52042;300;at
52043;300;at
52044;300;at
52045;400;at
52046;300;at
52047;400;at
52048;400;at
52049;300;at
52050;300;at
52051;300;at
52052;300;at
52053;300;at
52054;400;at
52055;300;at
52056;300;at
52057;400;at
52058;300;at
52059;300;at
52060;300;at
52061;300;at
52062;300;at
52063;300;at
52064;300;at
52065;300;at
52066;400;at
52067;300;at
52068;300;at
52069;300;at
52070;300;at
52071;300;at
52072;300;at
52073;300;at
52074;300;at
52075;300;at
52076;300;at
52077;300;at
52078;300;at
52079;300;at
52080;400;at
52081;300;at
52082;300;at
52083;300;at
52084;300;at
52085;300;at
52086;300;at
52087;300;at
52088;300;at
52089;300;at
52090;300;at
52091;300;at
52092;300;at
52093;300;at
52094;300;at
52095;300;at
52096;300;at
52097;300;at
52098;300;at
52099;300;at
52100;300;at
52101;300;at
52102;300;at
52103;300;at
52104;300;at
52105;300;at
52106;300;at
52107;300;at
52108;300;at
52109;300;at
52110;300;at
52111;300;at
52112;300;at
52113;300;at
52114;300;at
52115;300;at
52116;400;at
52117;300;at
52118;300;at
52119;300;at
52120;300;at
52121;300;at
52122;400;at
52123;300;at
52124;300;at
52125;300;at
52126;300;at
52127;300;at
52128;300;at
52129;300;at
52130;300;at
52131;300;at
52132;300;at
52133;300;at
52134;300;at
52135;300;at
52136;300;at
52137;300;at
52138;300;at
52139;300;at
52140;300;at
52141;300;at
52142;300;at
52143;300;at
52144;300;at
52145;300;at
52146;300;at
52147;300;at
52148;300;at
52149;300;at
52150;300;at
52151;300;at
52152;300;at
52153;300;at
52154;300;at
52155;300;at
52156;300;at
52157;300;at
52158;300;at
52159;300;at
52160;300;at
52161;300;at
52162;300;at
52163;300;at
52164;400;at
52165;400;at
52166;300;at
52167;300;at
52168;300;at
52169;400;at
52170;300;at
52171;300;at
52172;300;at
52173;400;at
52174;300;at
52175;300;at
52176;400;at
52177;400;at
52178;400;at
52179;300;at
52180;300;at
52181;300;at
52182;300;at
52183;300;at
52184;300;at
52185;300;at
52186;300;at
52187;300;at
52188;300;at
52189;400;at
52190;300;at
52191;300;at
